Exp_1,Exp_2,Exp_3,Exp_4,Exp_5,Exp_6,Exp_7,Exp_8,Exp_9,t
0.9976427045759779,1.042377111312683,0.9701342688119441,1.0085800819452448,0.9731744294230358,1.059784850634407,0.974440399759725,0.9669254995834534,1.0582429395397737,5.175175175175175
0.9890018762658941,0.9682754896767076,1.0420397613361372,0.9163285611979604,1.0627901247809373,0.9890309557252859,1.078331839869031,1.0475199018039787,1.0615598029377307,5.195195195195195
1.076901311509575,0.897647627047255,0.926481878723648,0.9725426067327231,1.01149083017219,0.92929988452442,0.9704702771086597,1.034567290194771,0.9541462800523912,5.215215215215215
0.9425080667016928,1.0246679714719829,0.9571599811484701,0.9992116878121313,1.0014268812957234,1.048872629667485,1.0313512580953104,1.005238912292768,1.0121241352072712,5.235235235235235
0.9454285877764214,0.9998478587760924,0.9460520349504096,0.941355940278385,1.0585120805531045,1.0369635165650402,1.0132525993874495,1.0210483987132783,1.0014930966969076,5.255255255255255
1.0849570505749244,0.9383644187079924,1.037865826642078,0.9821775955742987,0.9712563094963785,1.0226674866864045,1.0119109365786727,1.1046238199956677,1.0271628837284823,5.275275275275275
1.0303888810883162,1.0437341446517834,1.0401448083692924,0.9952300271939929,0.9107139287622092,0.9578015457128456,0.9560871342903982,0.9594590258178588,1.0493934079495864,5.295295295295295
0.9058811290360054,0.9994128903021124,1.0332986946812468,0.9721574225786853,1.0684219216388688,0.9729008874657646,1.0328793842930026,0.9745818420508194,1.0806498845551298,5.315315315315315
1.0248170240942236,0.978436791477946,0.9351735456067561,0.919869691301255,0.9618637552529737,1.0192835294079508,1.0803851699324465,0.8918746775293391,0.9120097828450143,5.335335335335335
1.0118220264536204,0.9024415383501373,1.0065937981022053,1.0571421144264224,1.0008440245705774,1.0037012216599357,0.9973462102197278,0.9651340417343766,1.006303063695317,5.355355355355355
0.8927349399535842,1.0474132287037103,1.0228398179754248,1.0126240633659354,1.0592887625971328,0.9601102976726741,0.953969854069512,0.9938228538712492,1.0779612048275937,5.375375375375375
0.9814807031120545,1.0025041738031129,0.9191098254516756,1.0174510426979106,1.0152920126794878,0.9931723113731132,0.9353901401334188,0.9162869461275986,1.0400584287477284,5.395395395395395
0.9990876928583431,0.9866593872427625,0.9588757852978125,0.9718317111133417,1.0097803832748533,1.0273893021216467,1.009496315953282,1.0465192686844127,1.0725420208456038,5.415415415415415
1.0365321189508627,0.9510154605597047,1.0322551102230584,1.0090266254429183,0.9711452509571684,0.9630141288201786,0.9863627905773478,0.9942625984448835,0.9549517677400536,5.435435435435435
1.047688268128933,0.9807729924926702,1.0351461928062253,0.9667727323093922,1.0305998619305146,0.9920946201687498,0.9947447824045456,0.9776786735041713,1.0207123668974674,5.455455455455455
1.00475225651804,1.0610574310026082,1.0127266577402128,0.9943347816160073,1.1115635077959884,0.9637690904788068,1.0005563439416487,0.942109518009019,0.9635266175227075,5.475475475475475
1.0516388350384855,1.0253276250767895,1.0270700786209503,1.0071473436478235,0.9729139977826776,1.0428197703096704,0.9261856620092239,1.0142397370157357,1.0308642340820597,5.495495495495495
0.9926539540167425,1.099459382472573,1.0161724205659795,1.0292862936302085,0.9460503311921453,0.9939632630313964,1.0390418789339557,0.9688319574560202,0.9768653158648678,5.515515515515515
0.9570940474625622,1.0523883216201568,1.0074648245669684,0.9713938357869238,1.0170580127741038,0.9966953407750347,1.0116847914610558,1.0433369607274654,1.0343003333217091,5.535535535535535
0.9532610176122726,1.0166082359258763,0.9945072667998869,0.9622659518657716,0.9654203032226257,1.0454165640928867,0.9962393035728928,0.9426485783290378,1.0168221575277256,5.555555555555555
1.0271035476436916,1.0441892328601319,0.9563996714554834,1.0621843406740141,1.0082877812028832,1.018993375026944,1.011564142773865,1.0055067276084468,1.0048522982104202,5.575575575575575
0.9020639557375962,1.007416719458908,0.9876949939939863,0.9318206132469441,1.0032169845931471,0.9752263887957818,1.0462795544127357,0.9697932907974642,0.9599050600473036,5.595595595595595
1.0338638714392379,0.9268395756002192,0.9798277456509887,1.0100265966580766,1.026876614744164,1.0518849938418557,1.002644724978217,1.0435318469942405,0.9716760705789742,5.615615615615615
0.9446458798790294,0.9691323097318774,1.1158632686300491,0.9950791836348887,1.0120939322630118,0.9292237396582582,0.9574628358841295,0.9758413490199925,0.9696465015432095,5.635635635635635
0.9820143279961505,1.0160423225706916,1.012987569052281,1.0342477633248415,1.0178986615206698,0.9364626407266271,1.058287190080996,1.0427626811806776,0.9795286263358103,5.655655655655655
1.025245588222635,0.9526541498696937,0.9994417364678932,0.9790900747080201,1.0658465430278414,1.015560882477614,0.9783103007828782,0.9880899542425798,0.987211690971976,5.675675675675675
1.0608744607382534,0.9734704452849039,0.9883785407188815,0.9493742539047663,0.9538509861295288,0.9884628156861126,0.9637039148188375,0.9688224880360451,1.0192685716132344,5.6956956956956954
0.9029442538822671,0.9370179513323426,0.9942180485803722,1.0061675587506018,1.0047507482316884,1.0547620511055447,0.9218785098362621,1.0191029246695493,0.9696686508349505,5.7157157157157155
0.959670243115473,1.0838563569152408,0.9863658081024874,0.9334188518501335,1.0184659945363372,1.0089294285811399,1.0003749039305747,1.0248339293163704,1.0510001710942871,5.7357357357357355
1.0024330565201482,0.9334218854834417,1.027215222327904,0.94815281810632,0.9415481049204117,1.005205940111805,0.9475977872252025,1.0132944586431347,1.0106730258084486,5.7557557557557555
0.9701764412479887,0.9473370525289364,0.9985085167158491,0.9989887991341114,0.9551201431640993,1.048240130625002,0.9740241078716847,1.0131919372687328,1.001860883341958,5.7757757757757755
1.043062668268177,0.9550322386474703,1.040535498230754,1.0059863101814344,0.985790760814218,0.9721750056932371,1.022445885292225,1.0559887393390939,0.9785912880956578,5.7957957957957955
0.8956627105107731,1.0480374544144784,0.9652234341100994,0.9280256238224418,0.9756553948815241,0.9286807926292391,1.0016457328229298,0.983342364499125,1.0216906564697663,5.8158158158158155
1.0180730179167214,1.055808735400308,1.0174946653037336,1.0626473404004648,1.0583955209865379,1.0326768837630844,1.0507972972724038,0.9109038332500087,1.0621932219712624,5.8358358358358355
1.0212796144576592,0.9717276364506925,1.0438414158360303,0.9981424002051987,1.0090762141423215,0.9635348995750365,1.0152404704209816,0.9950762617074557,1.0404680719939852,5.8558558558558556
1.0024382689475555,1.0282403358160692,0.9422712997872777,1.061329450763892,1.1490544828352007,1.0196656591305482,0.9797894766634686,1.037815436435218,1.0310347317993571,5.875875875875876
1.055096703922986,0.954816821785738,1.0083733672244224,1.054841580016406,0.983745430057222,0.9575964874259538,0.9834997300591201,0.9352938349542326,0.9960519003690823,5.895895895895896
0.9385067485561246,0.9996033456816427,1.012338833644551,1.0029571003665703,0.9869410496197094,0.9903802352222452,0.9746167627914998,0.992093670788589,0.9643718708971684,5.915915915915916
1.0554168697614308,1.1301710152545648,0.9832486682787496,0.9802611231855815,1.1153287385829842,0.9767841999549282,1.0323045960451742,1.0437374881988044,0.989966835494237,5.935935935935936
0.9648405599486314,1.0467823875920728,0.9756285312721407,0.9303340514740321,0.9745742465403229,0.9587610690361114,1.0010598996309497,0.9683447825079544,0.9051327375667865,5.955955955955956
1.0362646327129703,0.997443773177238,0.9072416014620238,1.049638199190515,1.1123776483999623,0.9679725774170201,0.9794410856944474,0.9943045940726241,1.0179974359135464,5.975975975975976
0.9837774018768795,0.9332669986600325,1.0574286759828737,1.0764887974649695,0.846898206995111,1.0204173739743236,1.04223376856806,0.9700637881947536,1.074802510276646,5.995995995995996
1.040705255489272,0.9845879624539244,0.9533419097002336,1.008465848710089,0.9695125855367153,0.9932732324370006,1.004802399686213,1.0092592383213939,1.0750851150022622,6.016016016016017
1.0390120626185324,0.9335428089902769,0.937970039251404,1.003205266961058,1.072737839100284,1.0260434081919874,0.9767117995292476,1.0118749863964704,0.9565933886033195,6.0360360360360374
0.9267863362174033,0.8903406797610592,1.0328846884850151,0.9557684233900616,1.0824010616498208,0.9556425369588312,0.9243691483237234,0.922266937422642,1.0494763585829063,6.0560560560560575
0.992264886358292,1.029962726820265,0.9083757115811608,0.9502579255679496,1.025660120615427,0.9612448721273861,1.021863038313718,0.9436704618187304,1.0125128442887794,6.0760760760760775
0.9953682443519869,1.028803615982762,1.0481534165397097,0.995029086599917,0.9703406111679383,0.9377674021491786,1.0119252917299422,1.0674983710229387,0.990495899755833,6.0960960960960975
0.9880964949784985,1.0096866795149093,1.0217012145079696,1.0604704042236752,0.9958844807247078,0.950963043059459,1.002556819264859,1.0828340103480472,0.935939991083175,6.1161161161161175
0.9622075023486392,1.0496659203276895,1.0298951214436327,0.9868979500066676,1.0418638254505004,0.9916497837866202,0.9782873373112589,1.0040702405358772,0.923684062085919,6.1361361361361375
1.0925629026779873,0.9161127388347836,0.9917909660719164,1.0437767454244724,1.0187662852983166,0.989516157036174,0.9583167274182445,1.0438332173197342,1.0570668016849152,6.1561561561561575
1.0104461947058316,1.0695978666320622,0.9391240321904691,1.0201565549858895,1.0506123976841606,1.017045933487177,0.9886564639136493,0.9732812404565065,0.9642167831883616,6.1761761761761775
1.0777424996694995,0.9455541160836797,0.9055535509864355,0.9951148089282643,0.966962470486973,1.045644400538463,1.0115630038795698,0.9377212515715772,1.0068873414919908,6.1961961961961975
0.9715345930447485,1.0187065119843262,1.0728326268846708,0.9594063331245992,1.0448114775884265,1.0229476522242893,0.9935994820331471,0.9984152309780822,0.9970448911018487,6.216216216216218
0.9469025006363481,1.0225640364470185,0.9763952913588214,0.9822572804402565,1.0673871309583336,0.9859862209775023,0.9927567599104756,1.1010678057609875,0.953179620029962,6.236236236236238
1.0066050283452932,1.0537107100212249,0.9741585818866215,0.9414861331423204,1.157754506461688,0.9535913292264642,0.9765838606609126,1.0367677891195002,1.0170737574047721,6.256256256256258
0.9718310980888483,1.0997984671750967,1.0791010660964329,1.0427743763242323,1.0395440258015363,1.0703660405450022,1.0169381756814773,0.9665479461910399,1.0014497438853331,6.276276276276278
1.1195005039680272,1.0172656743540345,0.9684230821432191,1.0255769527370195,1.0386387873134508,1.0227187397947608,1.0116745115005796,1.0672429620361519,1.062475919894978,6.296296296296298
1.0122646149736823,0.9808533175343681,0.9880954882649361,0.9528235795911855,0.9612136627824102,0.860503454598226,0.962372908902405,1.0505804039886242,1.0550655901460388,6.316316316316318
1.057623685461439,0.9443286630964677,0.9881438067480218,0.9674644290817451,0.9363502776956637,1.0048438502787675,1.0380069479112237,1.0156763284761978,1.0168728263717057,6.336336336336338
0.9887821862460068,1.0128941260824285,0.9931209876248674,0.9360660362438573,0.8888990878640293,1.0428612145035956,1.0395618121605346,0.9589948873318302,1.0668370484594747,6.356356356356358
0.9836911460446986,0.9575734884609526,0.9480221180753554,1.0084935084217599,1.026583756809146,0.9743080592634433,1.0406739887724015,0.952437404630808,1.0214952403502775,6.376376376376378
0.9984488676514439,0.9320717362760189,0.9719837532262605,1.0306369343030288,1.104767739108933,1.0167181315987848,0.9934621361654665,1.0165016428742872,1.069384453514209,6.396396396396398
1.0177805198921073,0.9898526199373634,1.064269109126912,0.9569869066010388,0.9985177042110772,0.9898366974182032,0.9902865910872011,0.9483112337329784,0.9300527502688839,6.416416416416418
1.0424742087824046,1.0335522046814816,1.0380495232336029,0.9794887298269389,0.8790485093126353,1.0134872956561147,0.942036322835259,1.0301622506157693,0.970829227584699,6.436436436436438
0.9938873672553928,0.9844959092670962,0.8511388023967362,1.0197527901890393,1.0130982332829088,0.9912930730833962,1.0377280796513704,0.9352662121260207,0.9560446795492534,6.456456456456458
0.9659526828854383,0.9473286610276064,0.9020686796190781,0.9195901731515002,0.9931097863518688,1.0205304694591255,0.8932056159900709,0.9523294176249653,1.0122937822631317,6.476476476476478
0.9466016187396951,1.0070775202305646,1.016677286227123,1.0127793464713173,0.9847706553377893,0.9977756771395787,0.9804474936775706,1.097604713330888,0.9666947954216778,6.496496496496498
0.9961616581070423,0.9377904292498883,0.9943479118314239,1.0786722506222284,1.091554112462756,1.021536217730216,0.9830036054574027,0.9899694624086032,1.0626975266868575,6.516516516516518
1.0286439342055527,0.924077166578331,0.9812694760965277,1.0815786903363334,1.065574161936187,0.9722478535160424,1.0428067333124222,0.9456128934240668,1.02417465236348,6.536536536536538
1.0228933166509155,1.0729445113932288,1.0521329278719151,0.9948815985063828,1.078466381694955,1.0197048052802073,0.9999653039052658,0.9912230654395642,1.037785889613517,6.556556556556558
0.9991052438372181,1.0121398358408302,0.9107831550077399,0.9991063497523123,0.9641119211472251,0.9753590403703404,0.9517726633030474,1.0330805097915827,1.0556975750649975,6.576576576576578
0.9699893335634598,1.099007271257732,1.0599758759017899,1.0384770383317372,1.021933904559794,0.9073730402545912,0.9286580002672103,1.0261978044273345,0.9668268203815685,6.596596596596598
1.007334682954843,0.9262650219621772,1.0065759659671325,1.0346938227207878,0.9488299442477828,1.002474577812549,0.9635397353561646,0.9819636657914765,0.9746350001142484,6.616616616616618
1.0285868042484534,1.0518424513372724,1.0274168636675989,1.074308448889301,1.0611299245624193,1.00219448368149,1.0053270209361798,1.0206009088997485,1.112039630452805,6.636636636636638
0.998155812483814,0.9911539008705401,1.012665190259134,1.0145519124040239,0.9478689067861474,0.9513815462957163,1.0027490320107542,1.0646394856968144,1.107634817935162,6.656656656656658
1.005615249454961,1.1339790367578504,1.0423038593367413,1.0191046358490699,1.0669935930110883,1.0593627042387366,0.9901155310117622,0.9728153657176726,0.9148657077648533,6.676676676676678
0.9924717333477056,0.9892257420732876,0.9874803600220379,1.0189080977712774,1.0164772099951962,0.974713848418561,0.9657804901250967,0.9166535706949046,0.926935235818282,6.696696696696698
1.0457720327572364,0.9777743307837583,0.9728841677616461,1.086059224936029,1.015468183325841,1.0286288217605501,0.9894905359491466,0.9708928127488936,0.9766404044516016,6.716716716716718
0.9780871710120214,1.02118823241043,1.039075751100371,0.9570407693652649,0.9318677069540637,0.9792178026279665,1.0498853314771648,0.9506972348778417,1.0853170012645805,6.736736736736738
1.0092740759375283,1.0094453446425713,1.0087524341737102,1.0668621189361955,1.0393789619019675,1.003769368768902,0.9449758719472708,0.9755886900043331,0.929399682353353,6.756756756756758
1.0197188025626434,0.9770406546453364,0.9372829766274356,1.0166254223548505,0.9126178677986961,1.0157916778707625,1.0016795667783722,1.0393589737895124,0.9483679039730333,6.776776776776778
1.0362736309803828,1.045584896333491,1.067478211807022,1.0195251274947603,0.9414544485967569,1.0438863296034926,1.0809259640435078,0.8414505138935456,0.9286031755444566,6.796796796796798
1.074791839363982,1.0345066472506923,1.0605358262163846,0.9647747669448425,0.9568980456829393,0.9645501529691592,1.0277140170750434,1.0273473926976802,1.0093976578906576,6.816816816816818
1.0337703856855456,1.0442822703738843,1.0720695891866792,1.0037739201280576,1.1073487282790053,0.936569663190754,0.9772009141703895,1.0886060298106033,1.03246707872858,6.836836836836838
1.029958447458368,1.0200187280672661,1.003982635244105,0.9620301627554452,1.0091337666830695,1.0736067908999327,1.0330463828096228,1.0993788387638612,1.014444555841369,6.856856856856858
0.9264860181439472,0.964515163124889,1.0175245096404502,0.8787252282224576,0.9695575581799827,0.9988627069779089,0.9623966618159244,1.0410224969767636,0.9751245212084745,6.876876876876878
1.0303181533087018,0.9649840517253667,0.9809208370203428,1.0176169618944584,1.0299409272064888,1.106002822758757,1.0003503405488912,0.9331268372679596,1.0261437554774517,6.896896896896898
1.1146839169326375,1.029647675977945,0.9513565707149765,0.9401136233629221,1.1226809438233571,0.991648576748595,1.077699796135558,1.0065348980980977,1.0449585010522056,6.916916916916918
0.9584975641090626,0.9530452450525705,1.0032717162479499,1.0085169703516128,0.9957563234276642,0.9246350898033858,1.0947049185633801,1.0043552704844159,0.9705413256292563,6.936936936936938
0.9490221949648063,1.0849004128941444,1.0088236124512233,0.9419198163549483,0.9506495538161139,1.0136882387057506,0.914566705627059,0.9694047597208648,0.945914658507159,6.956956956956958
0.9892655664651437,1.001622994487499,0.9668601877490843,0.9879513619945315,0.9477996025262716,1.0326686614710368,1.0350016267595483,0.9060743735975139,1.0028375759193724,6.976976976976978
1.0510607332305184,0.9602894287438895,1.0914830673914568,0.9861922860872298,1.000742105206475,1.0130684902591431,1.0974289543760005,1.0270515961897568,0.9538462039654584,6.996996996996998
1.0262359172069102,1.0518766379150442,0.9192026546002321,0.9212254913875978,1.0875187509810984,0.9773903490413405,0.972731442050553,1.0431114395384367,1.0824446845398374,7.017017017017018
0.9761422453577561,0.9989887887527823,0.9592312204824922,1.0064458836641696,0.99638961597974,1.0170241889847804,1.0129479871352798,0.967799602973099,0.9891979370757848,7.037037037037038
0.9981990072078323,1.0598575080659478,0.9664299556224213,0.9765635452624942,0.991415061534981,0.9365657629915363,1.075360543267216,1.1530219011117668,1.096141425769998,7.057057057057058
1.0518505236168598,1.0105879334162293,1.0645588442866611,0.8888225960318884,0.9537090112687616,0.9292123824498323,0.9753725321813208,0.9271176396952907,0.928593492859428,7.077077077077078
1.033629617882587,1.088413502063771,0.9871691062528496,1.094927308587799,0.946156633295224,0.9916565341761987,1.0225998358295347,1.0488960193365207,0.965495402082504,7.097097097097098
1.1214425327050952,0.9808244250739405,0.983751769985507,1.0299089255461498,1.055576501149909,1.0315777946229,0.9970383589147889,0.9403128813492594,0.9678061352272272,7.117117117117118
1.0502830698872123,0.8907898576590867,0.9557241718916434,1.0235436538482054,1.0206324323656786,0.8864566916330454,0.9037304016060078,0.9800342144557149,0.9966825513082678,7.137137137137138
1.0176771462875644,0.9241885474383325,0.9617740199932503,1.0076022084358551,1.0239972335269163,1.0109012280387195,1.0173048537527039,1.0077592872095242,0.9865711438725127,7.157157157157158
1.030735146947218,0.9183046515858677,0.9347678396122865,1.0472243958840288,0.9342523199774139,0.9792250953996688,0.9907928418885257,0.9114295103431107,0.9939160084317938,7.177177177177178
0.9825496694075435,1.0294935941468557,1.0507757395659059,0.9820377506794424,1.0312471551613471,0.9531286816503127,1.0464054428218565,1.005887717310495,1.0334801394242359,7.197197197197198
0.951110272876644,1.0904561722089434,1.0304434509727944,1.041447698927255,1.019340023742378,1.004082599018637,1.1046682827809735,0.9042954177171645,1.0104035870653922,7.217217217217218
1.0085968218346888,0.9902470697699471,1.0495006648122895,1.0524920610636055,1.079153612250164,0.9926838799141167,1.0341935398909903,1.0250033016686524,1.0359140868215304,7.237237237237238
1.0245270580306347,0.9332810768846463,0.9668810137767342,0.9815373539100893,1.0562583937655774,1.0013989005450892,0.9816291377578102,1.0173558940018446,0.9835047280256444,7.257257257257258
0.9302348936066775,1.0341451133907595,1.125594888756165,1.0083136114686098,0.9911277485076083,1.0307105991189158,1.0225065937918971,1.0604832386023992,0.9482515670977543,7.277277277277278
0.9738812590914627,1.0226841710021293,0.9509334775057969,1.0135267242079955,1.0195591022153747,1.0204316156467796,1.0100881614668946,0.9782912998146113,0.9631244294210468,7.297297297297298
0.9815363232737244,0.9809408873891287,0.8973084347572998,0.9337644527222951,1.0189337468208606,1.0499277583032427,1.0511481336310957,1.0163268246619577,0.9858340686244491,7.317317317317318
1.0132812730941843,1.0203965711019911,0.9853936602227994,1.0235832068860167,0.997928826475411,1.0471633042515327,0.9280597632765338,0.9399877137516881,1.0180495374614995,7.337337337337338
0.9869758832703536,1.0003196965342662,1.0068551548883424,1.0027635608524699,0.9590147653921798,0.9674943426338137,0.9416828118566178,0.9988411105150172,0.9583704088200106,7.357357357357358
1.0222540536711648,0.9424883345970427,1.037816250145118,1.0659500843900958,1.0478562195020122,0.9950784423420044,0.8977400916693705,0.9868237257490341,0.9266738596146065,7.377377377377378
1.004904861151724,1.0342801361570708,0.9491277140969583,1.0139558061333425,1.115969371972134,0.8971057246587715,1.0303534760699704,0.9908091811802875,1.0039998616648131,7.397397397397398
1.0530156537807311,0.9747608596169379,1.0295420395451096,0.9629148575970244,0.9979557694757216,0.970638625446529,0.9990489448831823,0.9775932096352385,0.9985825274730258,7.417417417417418
0.9144409236667829,0.9525148626220212,1.0853919263304173,1.0118859346510836,1.0850718319097947,0.9238677539709041,0.9679924128522299,0.928584129127783,0.9869044257764092,7.437437437437438
1.082855565763538,0.9881831643103421,0.9574030954614238,0.9800970942804643,0.986420130137645,0.9635725762750919,0.9637369863249184,1.0129434607140269,1.0551805478609388,7.457457457457458
1.0708830606566455,1.0783996101271467,0.9629910402397598,0.8900078386217152,0.9854926573760587,0.9866900341428729,0.9713897983730492,0.9834181048055509,1.0057412510061916,7.477477477477478
1.0025152394331438,1.0981178674419594,0.9148563661662562,0.9943495733193927,1.0012629436344487,1.0154387454720208,0.9536085996191435,0.9325961218655265,0.9775868930220815,7.497497497497498
1.0325155699716138,1.07000625097686,1.0120464589891442,0.9415788516974609,0.9876683538228229,0.9723734816070944,0.9839293289877807,1.0134911297455558,1.0311644084420224,7.517517517517518
1.0303268524656661,0.9752493113163121,1.0428701208206816,1.066326486413793,1.051372641714775,1.1085588851067454,0.975288641991046,1.0702484701853885,1.0030643580403014,7.537537537537538
0.9631349733329819,0.9486410009400723,1.0383464875782302,1.0195510540795263,1.060849997299571,0.9983770910855317,1.069498167200712,0.9704975660999605,1.0253894247728261,7.557557557557558
1.0082327294151059,1.017196612324752,1.0416806343952683,1.0466474891974866,0.8738935070296375,0.9214186006162238,1.0161648435422874,0.9360731271268108,1.0197205744605613,7.577577577577578
1.0389082056392969,0.9918993289312913,1.0708068437731812,1.021070400509229,1.0434928180081615,1.0858427269217812,0.9590733692060335,1.033307117740973,1.0049511941220202,7.5975975975975985
1.0154903543693405,1.0069511427790518,1.0063716402117764,0.9937059317402903,1.022434797834768,0.9848381382619219,0.970805210377865,0.9912015006030256,1.050172583240473,7.6176176176176185
1.0525655738107007,0.9434793309013475,1.04763813418312,1.0373347992586988,1.090236596336073,0.9801265932641381,1.059946548418432,1.025346187670373,1.0236385648420379,7.6376376376376385
1.0047493591560999,0.9556885973950985,0.9524186929438709,0.9283633929511155,0.9577625998279787,1.0325830675941925,1.0226209210511732,0.9904579077565249,0.9714719426680438,7.6576576576576585
1.0040371206024898,0.9462049574781539,0.9604542447410261,1.042197768849938,1.0091799856802295,0.9665697584827864,1.0147587008707866,1.0698713258637313,1.0351100311754597,7.6776776776776785
0.9616094007012165,1.038634774993842,1.0120428970688822,0.9968169397525988,1.0637357691144937,1.0667492382346586,1.0360319234689994,1.0656794522242508,0.9700949906270266,7.6976976976976985
0.9817727016876139,1.0531155698574362,0.9590985192461093,0.9062721371989306,1.047591501651991,1.0899035975803446,1.0793052665134308,0.9162713096142546,0.9524750863714297,7.7177177177177185
0.9770137356568674,0.965868439674387,1.0285847803667858,0.9951474723384589,1.079564434384898,1.0634681707983464,0.939133657077831,0.9507520499810587,0.9400894342059719,7.7377377377377385
1.085273810522602,1.0291303261949185,1.0687522044964173,1.0323976388284914,0.9634805544121319,1.0080530787189583,0.9627159086422706,0.9969754391409074,0.9937167731765789,7.7577577577577586
1.0120249265824242,1.0320766499346914,1.0201764622369272,0.9797442190630821,0.9689330079476447,0.9757880677810835,0.9129686659136516,1.074251449864731,0.9763533755665894,7.777777777777779
0.9500283376845333,0.9630030692622908,0.9631280852519651,1.0704082523140321,1.0323022606887233,1.0342723643748042,1.0247437113743205,1.0059107082933396,0.9446767257460597,7.797797797797799
1.0199295953971514,1.0004934794381526,0.9625758832258486,1.0660527257594647,0.9338651890189513,1.0466085536512044,0.9810587564300847,1.069650839619397,1.0551687426494438,7.817817817817819
0.9903995038746398,1.0406713723999699,1.0682680141535426,0.9736104849627446,1.0250687370355092,1.024797497619323,0.966407135648902,1.0258928793267041,1.0706063091392095,7.837837837837839
0.8473114819028551,0.9492665667705817,0.9600929099643543,0.9658840075085096,1.0495620156883863,1.014559058521156,0.9618882620710196,1.0222956643062782,1.0636174775418268,7.857857857857859
1.0239923312202959,1.0623137992780127,1.0044655783100593,0.9923207039740004,1.0199168905059508,1.0703788579108946,1.034567537676756,0.913210658564214,0.9712456989144737,7.877877877877879
0.9223647847814757,0.9896912113452153,0.987054981156732,0.980038766219326,0.9349442396298797,1.0036432186527648,0.9928957133463401,1.0145360789565887,0.9255268166518051,7.897897897897899
1.028922955788203,1.0029681145071059,1.0026508056166976,1.038429092482187,0.973640812791738,0.9457495696840486,0.9734736201311786,0.9879408285085742,1.0967260547244093,7.917917917917919
0.9519365652336725,0.9877822896865808,1.0548182146729574,1.0567557288500562,0.9865795830099132,0.9345926032994473,1.0627677731826266,0.9746242468253313,1.0497766643583042,7.937937937937939
0.927083532166773,0.9259111778332453,0.9730600996606706,1.0354614287841937,1.0233771478366358,1.018727868775184,0.9476961085491323,0.9615231007278422,1.0520291000984339,7.957957957957959
1.0247168473442436,1.0169516387971218,0.9294801221563632,1.0369257577500277,1.014699765683444,1.0783821585213627,0.9367808077918405,0.9357502011577316,0.9705068691914686,7.977977977977979
0.9252900857629527,0.9996583993185579,1.0725865815961408,1.0007871540151037,0.9804783886357591,1.005657362817018,1.1297320446664645,0.9959244017095876,1.0190810924105331,7.997997997997999
0.9776648227220635,0.9794929458097861,1.011150490564851,0.9971472085787229,0.9176992095509825,0.9897430408898643,0.9816131969845756,1.0633585571295772,0.8559926606924492,8.018018018018019
1.0102186611631012,0.9890026830917057,1.0362862480248674,0.9697361115694272,0.9103168106254085,0.9717353041506164,0.9728262277609612,0.9949743914716418,1.0084267004680136,8.038038038038039
1.0306114257601235,1.0208652607680506,0.9990308954218434,1.118017804190256,0.9510328676129022,1.0567199605420237,0.9636287819302769,0.9663802441285121,1.0039339604996467,8.058058058058059
1.0372440342911124,0.9926289532603741,1.0388809607278957,1.0484749482165405,0.9494693978252381,0.9313787827722323,0.993155058528951,0.9823314847273089,0.9317012024582688,8.078078078078079
0.9981857505980459,0.9734876773945338,1.0632366932734658,1.0326802492467522,0.9694455798791848,0.9662917002190018,1.039137014150897,0.9490290889110785,0.988646686630031,8.098098098098099
0.9583800549013566,1.0040213422281605,1.0683161382871307,0.9711583446320232,0.9470100279772561,1.0731863454510264,1.0376729745391782,0.9810188559816815,1.0844365128041435,8.118118118118119
1.096190600559447,1.037707877898002,0.9863271255219145,0.9291055948813527,0.9931836637495763,0.9887792213513822,1.0272027176033627,1.0259770927287446,0.9549465657035031,8.138138138138139
0.9697007699353144,1.001796100085,0.9823922198523178,0.9663447236899667,0.9701231466830855,0.9976397117530648,0.9860697189141194,1.020475954220758,1.103869229733946,8.158158158158159
1.0901792914748916,0.960190772658872,1.0197432541722018,0.982168871334722,1.010324035329471,1.0700200468743537,0.9254961530101757,1.0274434598060291,1.0304640323539482,8.178178178178179
0.9773735999219898,1.0415437753040353,1.0103584255805622,0.9855258166343971,1.0001697607937923,1.0630162873714535,1.014147641565014,1.0013119778798607,0.9568357392404402,8.198198198198199
1.058064139196126,0.9851794259688814,1.0282896685193403,1.0346020784984795,1.0300096274460415,1.0203509232035268,1.0759397140934093,1.0115879536142127,1.00057494276794,8.218218218218219
1.0534981371861363,1.0292678651739289,0.9644529246662766,0.9843465572225422,0.9519615282422934,1.0661565415822658,1.053463791477736,0.9485127908870838,1.0771699091823852,8.238238238238239
0.9477231533552828,0.9927016451771231,0.8837649241902981,1.0345688878105896,0.9556713853483425,0.905631874776444,0.991586952526809,1.0757426489427577,1.0376170991606044,8.258258258258259
1.0177640963446364,0.9527849572092393,1.0225008644982079,1.0274752500202657,0.9444324333419531,0.950497680510469,1.0401267507218568,0.9500577883206093,1.028732782349303,8.278278278278279
1.037769477517215,0.9362442483635343,1.0390621571247385,1.036928736312593,1.004693719352515,1.0033082027063784,0.9807252760255698,0.9935763708936015,1.0271178423032408,8.298298298298299
1.0350489869984503,0.9549748652277363,1.0321506411519348,0.9977987995434674,1.036699151729642,0.9514410894831039,0.9972424775566247,1.0291397808540554,1.0186376647609945,8.318318318318319
0.9900530130817777,0.988292835639486,1.0829720310326088,1.0415029651594123,1.057960634470088,0.967273152926919,0.9382816395797828,0.8793478669954105,0.8801423784272204,8.338338338338339
